agency_name,agency_type,sworn_active_persnl,hq_addr1,hq_addr2,hq_city,hq_state,hq_zip,addr1,addr2,po_box,city,state,county,zip,hq_ph,hq_fax,org_type,website,fips,Full_Address,Latitude,Longitude
Perry Point Fire Department,Career,16,VA Medical Center,26 Avenue E,Perry Point,MD,21902-1121,VA Medical Center,26 Avenue E, ,Perry Point,MD,Cecil,21902-1121,410-642-1034,443-693-4966,Federal government (Executive branch agency fire department), , ,"VA Medical Center, Perry Point, MD 21902-1121",39.5594344,-76.0732979
Phoenix Fire Department,Career,1678,150 S 12TH ST, ,Phoenix,AZ,85034-2301,150 S 12TH ST, , ,Phoenix,AZ,Maricopa,85034-2301,602-262-6297,602-262-4429,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.phoenix.gov/fire/, ,"150 S 12TH ST, Phoenix, AZ 85034-2301",33.4457989,-112.0568804
Plainview Fire/EMS Department,Career,36,911 Quincy ST, ,Plainview,TX,79072-7063,911 Quincy ST, , ,Plainview,TX,Hale,79072-7063,806-296-1170,806-296-1171,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.plainviewtx.org/170/Fire-EMS-Department, ,"911 Quincy ST, Plainview, TX 79072-7063",34.1901608,-101.724885
Plano Fire-Rescue,Career,335,1901 K AVE, ,Plano,TX,75074, , ,PO Box 860358,Plano,TX,Collin,75086-0358,972-941-7159,972-941-7291,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.plano.gov/index.aspx?NID=215, ," , Plano, TX 75086-0358",33.02,-96.69999999999999
Pope Air Force Base,Career,72,265 Boxcar ST,BLDG 250,Pope Army Airfield,NC,28308-2307,265 Boxcar ST,BLDG 250, ,Pope Army Airfield,NC,Cumberland,28308-2307,910-394-2464,910-394-4835,Federal government (Department of Defense fire department), , ,"265 Boxcar ST, Pope Army Airfield, NC 28308-2307",35.171484,-79.00878
Port Arthur Fire Department,Career,105,300 Waco AVE,PO Box 1089,Port Arthur,TX,77640, , ,PO Box 1089,Port Arthur,TX,Jefferson,77641-1089,409-983-8738,409-983-8719,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.portarthurfd.com/, ," , Port Arthur, TX 77641-1089",29.8688563,-93.9337944
Port of Houston Authority,Career,40,PO Box 2562, ,Houston,TX,77379, , ,PO Box 2562,Houston,TX,Harris,77379,713-670-2636,713-670-2427,Other, , ," , Houston, TX 77379",30.0314279,-95.5302337
Portland Fire Department,Career,26,111 Woods RD, ,Portland,TN,37148-4254,111 Woods RD, , ,Portland,TN,Sumner,37148-4254,615-325-5649,615-325-5336,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.cityofportlandtn.gov/, ,"111 Woods RD, Portland, TN 37148-4254",36.6174794,-86.5478679
Prescott Fire Department,Career,60,1700 W Iron Springs RD, ,Prescott,AZ,86305-1390,1700 W Iron Springs RD, , ,Prescott,AZ,Yavapai,86305-1390,928-777-1700,928-776-1890,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.prescott-az.gov/, ,"1700 W Iron Springs RD, Prescott, AZ 86305-1390",34.564784,-112.4910885
PVNGS Fire Department,Career,27,5801 S Wintersburg RD, ,Tonopah,AZ,85354,5801 S Wintersburg RD, ,PO Box ,Tonopah,AZ,Maricopa,85354,623-393-1612,623-393-1617,Private or industrial fire brigade, , ,"5801 S Wintersburg RD, Tonopah, AZ 85354",33.3920575,-112.8762986
Queen Anne's County Department of Emergency Services,Career,57,100 Communications DR, ,Centreville,MD,21617-2140,100 Communications DR, , ,Centreville,MD,Queen Annes,21617-2140,410-758-4500,410-758-2086,"Local (includes career, combination, and volunteer fire departments and fire districts)",www.qacdes.org, ,"100 Communications DR, Centreville, MD 21617-2140",39.0311021,-76.01887289999999
Raleigh Durham Airport Fire Rescue,Career,25,1050 Rescue Court, ,RDU Airport,NC,27623, , ,PO Box 80001,Raleigh,NC,Wake,27623-0001,919-840-2121,919-840-7607,Regional/metropolitan transportation authority or airport fire department,https://www.rdu.com/, ," , Raleigh, NC 27623-0001",35.86,-78.78999999999999
Raleigh Fire Department,Career,553,310 W Martin ST, ,Raleigh,NC,27601, , ,PO Box 590,Raleigh,NC,Wake,27602-0590,919-996-6115,919-831-6180,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.raleighnc.gov/fire, ," , Raleigh, NC 27602-0590",35.7756018,-78.64039869999999
Rapides Parish Fire  District 2,Career,65,5104 Ransbottom DR, ,Alexandria,LA,71302, , ,PO Box 1150,Alexandria,LA,Rapides,71301-1150,318-445-8124,318-445-9196,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ," , Alexandria, LA 71301-1150",31.3112936,-92.4451371
Raytheon Fire Department,Career,26,1151 E Hermans RD, ,Tucson,AZ,85706,1151 E Hermans RD, , ,Tucson,AZ,Pima,85706,520-794-8111, ,Private or industrial fire brigade, , ,"1151 E Hermans RD, Tucson, AZ 85706",32.1073848,-110.9437106
Red River Army Depot Fire and Emergency Services,Career,35,100 James Carlow DR BLDG 4, ,Texarkana,TX,75507,100 James Carlow DR BLDG 4, , ,Texarkana,TX,Bowie,75507,903-334-3627, ,Federal government (Department of Defense fire department), , ,"100 James Carlow DR BLDG 4, Texarkana, TX 75507",33.462233,-94.336314
Refinery Terminal Fire Company,Career,157,4802 Up River RD, ,Corpus Christi,TX,78407, , ,PO Box 4162,Corpus Christi,TX,Nueces,78469-4162,361-882-6253,361-886-2587,Contract fire department,https://www.rtfc.org/, ," , Corpus Christi, TX 78469-4162",27.798027,-97.4290094
Richardson Fire Department,Career,162,300 N Greenville AVE, ,Richardson,TX,75081, , ,PO Box 830309,Richardson,TX,Dallas,75083-0309,972-744-5700,972-744-5796,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.cor.net/departments/fire-department, ," , Richardson, TX 75083-0309",32.9584225,-96.7317083
Richland Hills Fire/Rescue,Career,16,3201 Diana DR, ,Richland Hills,TX,76118-6238,3201 Diana DR, , ,Richland Hills,TX,Tarrant,76118-6238,817-616-3750,817-616-3802,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.richlandhills.com/government/departments/fire-department, ,"3201 Diana DR, Richland Hills, TX 76118-6238",32.8079014,-97.2378298
Rincon Valley Fire District,Career,43,14550 E Sands Ranch RD, ,Vail,AZ,85641-8862,14550 E Sands Ranch RD, , ,Vail,AZ,Pima,85641-8862,520-647-3760,520-647-7102,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://rinconvalleyfd.org/, ,"14550 E Sands Ranch RD, Vail, AZ 85641-8862",32.0046757,-110.684403
Rio Rico Medical and Fire District,Career,30,822 Pendleton DR, ,Rio Rico,AZ,85648-3254,822 Pendleton DR, , ,Rio Rico,AZ,Santa Cruz,85648-3254,520-281-8421,520-281-7670,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.rioricofire.org/, ,"822 Pendleton DR, Rio Rico, AZ 85648-3254",31.4357752,-110.9346351
Rock Hill Fire Department,Career,139,214 S Elizabeth LN, ,Rock Hill,SC,29730-4502,214 S Elizabeth LN, , ,Rock Hill,SC,York,29730-4502,803-329-7220,803-329-8716,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.cityofrockhill.com/departments/fire/more/fire-department, ,"214 S Elizabeth LN, Rock Hill, SC 29730-4502",34.9224025,-81.02528699999999
Rocky Mount Fire Department,Career,144,375 E Raleigh BLVD, ,Rocky Mount,NC,27801,375 E Raleigh BLVD, , ,Rocky Mount,NC,Edgecombe,27801-5692,252-972-1491,252-972-1670,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.rockymountnc.gov/fire/, ,"375 E Raleigh BLVD, Rocky Mount, NC 27801-5692",35.9383095,-77.7907871
Round Rock Fire Department,Career,151,203 Commerce BLVD, ,Round Rock,TX,78664-2115,203 Commerce BLVD, , ,Round Rock,TX,Williamson,78664-2115,512-218-5590,512-218-5594,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.roundrocktexas.gov/departments/fire/, ,"203 Commerce BLVD, Round Rock, TX 78664-2115",30.531673,-97.6860985
Rowlett Fire Rescue,Career,62,4002 Main ST, ,Rowlett,TX,75030-0099,4002 Main ST, ,PO Box 99,Rowlett,TX,Dallas,75030-0099,972-412-6230,972-412-6243,"Local (includes career, combination, and volunteer fire departments and fire districts)",www.ci.rowlett.tx.us, ,"4002 Main ST, Rowlett, TX 75030-0099",32.902316,-96.56314890000002
Rural Metro Fire Department,Career,28,4401 Cities Service HWY, ,Westlake,LA,70669, , ,PO Box 2926,Sulphur,LA,Calcasieu,70664-2926,337-708-8175, ,Contract fire department, , ," , Sulphur, LA 70664-2926",30.2317874,-93.3507801
Rural Metro Fire Department - Tucson,Career,125,3759 N Commerce DR, ,Tucson,AZ,85705-6911,3759 N Commerce DR, , ,Tucson,AZ,Pima,85705-6911,520-407-4303, ,Private or industrial fire brigade, , ,"3759 N Commerce DR, Tucson, AZ 85705-6911",32.2760142,-111.0193697
Rural Metro Fire Department-Phoenix,Career,217,7631 E Main ST,East Maricopa County Ops,Mesa,AZ,85207,3051 S Wilson ST, , ,Tempe,AZ,Maricopa,85282-2046,480-606-3407, ,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://ruralmetrofire.com, ,"3051 S Wilson ST, Tempe, AZ 85282-2046",33.395304,-111.9443423
Rural/ Metro Fire Department FedEx Operation,Career,17,2788 Sprankel DR, ,Memphis,TN,38118,2788 Sprankel AVE, , ,Memphis,TN,Shelby,38118-1572,901-797-5000, ,Private or industrial fire brigade, , ,"2788 Sprankel AVE, Memphis, TN 38118-1572",35.0651226,-89.9711954
Ruston Fire Department,Career,53,920 E Georgia AVE, ,Ruston,LA,71270-3937,920 E Georgia AVE, , ,Ruston,LA,Lincoln,71270-3937,318-251-8607, ,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.ruston.org/fire-department, ,"920 E Georgia AVE, Ruston, LA 71270-3937",32.532758,-92.62511529999999
Saginaw Fire Department,Career,27,400 S Saginaw BLVD, ,Saginaw,TX,76179-1641,400 S Saginaw BLVD, , ,Saginaw,TX,Tarrant,76179-1641,817-230-0412,817-232-3731,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.saginawfire.us/, ,"400 S Saginaw BLVD, Saginaw, TX 76179-1641",32.856203,-97.3618523
Saint George Fire Protection District No. 2,Career,150,14141 Airline HWY STE1H, ,Baton Rouge,LA,70817,14141 Airline HWY STE 1H, , ,Baton Rouge,LA,East Baton Rouge,70817-6241,225-454-6550,225-454-6661,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.stgeorgefire.com/, ,"14141 Airline HWY STE 1H, Baton Rouge, LA 70817-6241",30.3675949,-91.0233537
Saint John's Fire District,Career,120,3327 Maybank HWY, ,John's Island,SC,29455, , ,PO Box 56,John's Island,SC,Charleston,29457-0056,843-559-9194,843-559-3687,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.stjfd.org/, ," , John's Island, SC 29457-0056",32.79,-80.11
Saint Landry Parish Fire District 3,Career,47,887 Highway 749, ,Opelousas,LA,70570-1123,887 Highway 749, , ,Opelousas,LA,Saint Landry,70570-1123,337-948-3679,337-948-0947,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"887 Highway 749, Opelousas, LA 70570-1123",30.5521439,-92.0901837
Saint Tammany Parish Fire Protection District 4,Career,112,709 Girod ST, ,Mandeville,LA,70448-5207,709 Girod ST, , ,Mandeville,LA,Saint Tammany,70448-5207,985-626-8671,985-626-8082,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.mandevillefire.com/, ,"709 Girod ST, Mandeville, LA 70448-5207",30.36098119999999,-90.0629386
Salisbury Fire Department,Career,62,514 E Innes ST, ,Salisbury,NC,28144,514 E Innes ST, , ,Salisbury,NC,Rowan,28144,704-638-5351,704-638-5367,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.salisburync.gov/Departments/Fire/Pages/default.aspx, ,"514 E Innes ST, Salisbury, NC 28144",35.6635405,-80.4647588
Salt River Fire Department,Career,83,10005 E Osborn RD, ,Scottsdale,AZ,85256-4019,10005 E Osborn RD, , ,Scottsdale,AZ,Maricopa,85256-4019,480-362-7290,480-362-7998,Tribal government (includes Native American and Alaska Native tribal fire departments),https://www.srpmic-nsn.gov/government/fire/, ,"10005 E Osborn RD, Scottsdale, AZ 85256-4019",33.4871877,-111.8634933
San Angelo Fire Department,Career,166,306 W 1ST ST, ,San Angelo,TX,76903-5707,306 W 1ST ST, , ,San Angelo,TX,Tom Green,76903-5707,325-657-4355,325-655-1644,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"306 W 1ST ST, San Angelo, TX 76903-5707",31.4639227,-100.4433645
San Antonio Fire Department,Career,1624,315 S Santa Rosa Ave, ,San Antonio,TX,78207-4557,315 S Santa Rosa Ave, , ,San Antonio,TX,Bexar,78207-4557,210-207-7744,210-207-8542,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.sanantonio.gov/safd, ,"315 S Santa Rosa Ave, San Antonio, TX 78207-4557",29.42278,-98.4991678
San Benito Fire Department,Career,27,1201 S Sam Houston BLVD, ,San Benito,TX,78586-2337,1201 S Sam Houston BLVD, , ,San Benito,TX,Cameron,78586-2337,956-361-3850,956-361-3852,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.cityofsanbenito.com/134/Fire-Department, ,"1201 S Sam Houston BLVD, San Benito, TX 78586-2337",26.1221311,-97.64005519999999
San Luis Fire Department,Career,49,1165 N McCain ST, ,San Luis,AZ,85349, , ,PO Box 445,San Luis,AZ,Yuma,85349-0445,928-341-8550,928-627-1426,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.sanluisaz.gov/177/Fire-Department, ," , San Luis, AZ 85349-0445",32.4908343,-114.7677196
San Marcos Fire Department,Career,84,100 Carlson CIR, ,San Marcos,TX,78666-7064,100 Carlson CIR, , ,San Marcos,TX,Hays,78666-7064,512-805-2660,855-759-2842,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.sanmarcostx.gov/154/Fire-Department, ,"100 Carlson CIR, San Marcos, TX 78666-7064",29.9056263,-97.9045203
Sanford Fire Department,Career,53,225 E Weatherspoon ST, ,Sanford,NC,27330, , ,PO Box 3729,Sanford,NC,Lee,27331-3729,919-775-8313,919-775-5090,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.sanfordnc.net/fire, ," , Sanford, NC 27331-3729",35.5241174,-79.1379448
Savannah River Site Fire Department,Career,92,BLDG 704-3N, ,Aiken,SC,29808,BLDG 704-3N, , ,Aiken,SC,Aiken,29808,803-557-4846, ,Federal government (Executive branch agency fire department), , ,"BLDG 704-3N, Aiken, SC 29808",33.5604168,-81.7195533
Schertz Fire Department,Career,44,1400 Schertz PKWY BLDG 8, ,Schertz,TX,78154-1673,1400 Schertz PKWY BLDG 8, , ,Schertz,TX,Guadalupe,78154-1673,210-619-1300,210-619-1399,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://schertz.com/305/Fire, ,"1400 Schertz PKWY BLDG 8, Schertz, TX 78154-1673",29.5647125,-98.2689994
Sedona Fire District,Career,73,2860 Southwest DR, ,Sedona,AZ,86336,2860 Southwest DR, , ,Sedona,AZ,Yavapai,86336-3728,928-282-6800,928-282-6857,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.sedonafire.org/, ,"2860 Southwest DR, Sedona, AZ 86336-3728",34.8638649,-111.8105991
Selma Fire Department,Career,25,9375 Corporate DR, ,Selma,TX,78154-1250,9375 Corporate DR, , ,Selma,TX,Guadalupe,78154-1250,210-651-7831,210-651-4820,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"9375 Corporate DR, Selma, TX 78154-1250",29.5923959,-98.3053261
Sevierville Fire Department,Career,54,1162 Dolly Parton PKWY, ,Sevierville,TN,37862,1162 Dolly Parton PKWY, , ,Sevierville,TN,Sevier,37862-3711,865-453-9276, ,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"1162 Dolly Parton PKWY, Sevierville, TN 37862-3711",35.8649557,-83.5332536
Seymour Johnson Air Force Base Fire Department,Career,84,2010 Jabara AVE,4 CES/CEF,Seymour Johnson AFB,NC,27531-2522,2010 Jabarrha AVE,4 CES/CEF, ,Seymour Johnson AFB,NC,Wayne,27531-2522,919-722-4113,919-722-4104,Federal government (Department of Defense fire department), , ,"2010 Jabarrha AVE, Seymour Johnson AFB, NC 27531-2522",35.340096,-77.9615323
Shaw AFB Fire Department,Career,68,452 Killian AVE, ,Shaw AFB,SC,29152-5046,452 Killian AVE, , ,Shaw AFB,SC,Sumter,29152-5046,803-895-4709,803-895-4887,Federal government (Department of Defense fire department), , ,"452 Killian AVE, Shaw AFB, SC 29152-5046",33.9714983,-80.47775
Shelby County Fire Department,Career,204,1075 Mullins Station RD,"BLDG C, 2ND FL",Memphis,TN,38134-7730,1075 Mullins Station RD,"BLDG C, 2ND FL", ,Memphis,TN,Shelby,38134-7730,901-222-8010,901-373-4925,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://firedepartment.shelbycountytn.gov/, ,"1075 Mullins Station RD, Memphis, TN 38134-7730",35.1560592,-89.8542264
Shelby Fire & Rescue,Career,54,506 E Grover ST, ,Shelby,NC,28150, , ,PO Box 207,Shelby,NC,Cleveland,28151-0207,704-484-6835,704-464-6847,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.cityofshelby.com/departments/fire-rescue, ," , Shelby, NC 28151-0207",35.4164535,-81.6436207
